CustomerID,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
14561,97,3,1058.2599999999998,2,3,4,234,Cant Lose Them
14562,25,18,5050.019999999994,5,5,5,555,Champions
14565,117,4,3050.2200000000007,2,4,5,245,At Risk
14566,132,1,1432.0,2,1,4,214,Hibernating
14567,78,2,1451.1600000000005,3,3,4,334,Potential Loyalists
14569,23,1,227.38999999999996,5,1,1,511,Promising
14570,302,2,218.06,1,3,1,131,Cant Lose Them
14572,25,7,2760.450000000001,5,5,5,555,Champions
14573,201,9,1651.1400000000017,2,5,4,254,At Risk
14577,34,4,845.3100000000009,5,4,3,543,Loyal Customers
14578,25,1,154.71000000000004,5,1,1,511,Promising
14581,38,1,138.60000000000002,4,1,1,411,Promising
14582,62,1,114.11000000000001,3,1,1,311,Needs Attention
14583,27,5,1042.920000000001,5,4,4,544,Champions
14584,191,4,1042.2600000000002,2,4,4,244,At Risk
14585,72,1,157.04999999999998,3,1,1,311,Needs Attention
14586,298,1,237.35999999999996,1,1,1,111,Lost
14587,40,9,1582.9399999999991,4,5,4,454,Champions
14589,393,1,39.75,1,1,1,111,Lost
14591,37,4,1447.1399999999999,4,4,4,444,Champions
14592,57,3,568.1799999999995,3,3,3,333,Potential Loyalists
14593,43,3,617.9899999999998,4,3,3,433,Loyal Customers
14594,29,2,379.83,5,3,2,532,Loyal Customers
14595,41,6,1740.6000000000001,4,5,4,454,Champions
14597,33,2,883.1500000000002,5,3,3,533,Loyal Customers
14598,66,1,221.97000000000003,3,1,1,311,Needs Attention
14600,327,1,393.33000000000004,1,1,2,112,Lost
14601,32,1,213.96,5,1,1,511,Promising
14603,296,1,660.0,1,1,3,113,Hibernating
14606,23,93,11814.430000000082,5,5,5,555,Champions
14607,37,14,16569.5,4,5,5,455,Champions
14608,26,4,1785.1499999999999,5,4,4,544,Champions
14609,94,4,601.56,2,4,3,243,At Risk
14616,264,3,406.08000000000004,1,3,2,132,Cant Lose Them
14618,31,3,553.4399999999999,5,3,3,533,Loyal Customers
14619,267,1,394.43999999999994,1,1,2,112,Lost
14620,227,2,400.18000000000006,1,3,2,132,Cant Lose Them
14621,23,5,1788.3600000000004,5,4,4,544,Champions
14622,206,1,320.58,1,1,2,112,Lost
14623,54,5,889.2500000000005,4,4,3,443,Loyal Customers
14624,79,2,225.85,3,3,1,331,Lost
14625,218,2,899.6300000000001,1,3,3,133,Cant Lose Them
14626,45,4,2773.5700000000006,4,4,5,445,Champions
14628,113,2,671.96,2,3,3,233,Cant Lose Them
14629,26,2,956.4100000000002,5,3,4,534,Loyal Customers
14631,72,3,988.2599999999999,3,3,4,334,Potential Loyalists
14632,284,1,114.55999999999999,1,1,1,111,Lost
14633,288,1,344.9,1,1,2,112,Lost
14636,58,2,609.85,3,3,3,333,Potential Loyalists
14638,72,1,385.8,3,1,2,312,Needs Attention
14639,74,6,2984.4900000000002,3,5,5,355,Potential Loyalists
14640,46,6,2120.0399999999995,4,5,5,455,Champions
14641,43,1,110.46,4,1,1,411,Promising
14642,80,1,96.12,3,1,1,311,Needs Attention
14643,192,2,660.2099999999999,2,3,3,233,Cant Lose Them
14644,89,2,830.76,3,3,3,333,Potential Loyalists
14645,178,2,597.09,2,3,3,233,Cant Lose Them
14646,23,73,278788.5800000003,5,5,5,555,Champions
14647,223,1,243.21999999999997,1,1,1,111,Lost
14649,26,4,1412.6100000000001,5,4,4,544,Champions
14651,89,2,654.5999999999997,3,3,3,333,Potential Loyalists
14652,99,1,114.17999999999999,2,1,1,211,Lost
14653,23,7,1947.5499999999997,5,5,4,554,Champions
14655,30,4,1932.2300000000002,5,4,4,544,Champions
14656,191,2,291.0499999999999,2,3,2,232,Cant Lose Them
14657,39,4,848.2200000000003,4,4,3,443,Loyal Customers
14658,27,2,247.14999999999998,5,3,1,531,Loyal Customers
14659,30,9,2516.930000000002,5,5,5,555,Champions
14660,108,2,285.74,2,3,2,232,Cant Lose Them
14661,48,1,107.95,4,1,1,411,Promising
14662,50,4,761.88,4,4,3,443,Loyal Customers
14664,41,2,637.8900000000002,4,3,3,433,Loyal Customers
14665,82,5,1835.700000000001,3,4,4,344,Potential Loyalists
14666,46,1,195.25,4,1,1,411,Promising
14667,32,25,9193.49999999999,5,5,5,555,Champions
14669,263,3,1269.9900000000002,1,3,4,134,Cant Lose Them
14670,302,2,411.52999999999963,1,3,2,132,Cant Lose Them
14672,256,2,765.5500000000003,1,3,3,133,Cant Lose Them
14673,25,5,1736.3999999999996,5,4,4,544,Champions
14675,38,1,604.7499999999999,4,1,3,413,Promising
14676,53,6,2533.1200000000003,4,5,5,455,Champions
14680,47,16,28754.109999999986,4,5,5,455,Champions
14681,93,3,498.95,3,3,3,333,Potential Loyalists
14682,209,2,52.0,1,3,1,131,Cant Lose Them
14684,47,5,1227.98,4,4,4,444,Champions
14687,128,1,628.38,2,1,3,213,Hibernating
14688,29,21,5456.329999999997,5,5,5,555,Champions
14689,230,1,112.8,1,1,1,111,Lost
14690,66,2,371.69999999999993,3,3,2,332,Lost
14691,52,5,2114.3299999999995,4,4,5,445,Champions
14692,159,4,591.55,2,4,3,243,At Risk
14693,286,1,172.9,1,1,1,111,Lost
14696,26,7,2008.3600000000001,5,5,4,554,Champions
14697,240,2,188.60999999999999,1,3,1,131,Cant Lose Them
14698,23,5,1241.3600000000015,5,4,4,544,Champions
14699,236,1,109.13000000000001,1,1,1,111,Lost
14700,54,3,2235.2999999999997,4,3,5,435,Loyal Customers
14701,32,9,2545.469999999999,5,5,5,555,Champions
14702,23,17,3292.140000000001,5,5,5,555,Champions
14703,36,1,318.1700000000001,5,1,2,512,Promising
14704,33,9,1534.4100000000026,5,5,4,554,Champions
14705,220,1,179.0,1,1,1,111,Lost
14708,24,3,1126.37,5,3,4,534,Loyal Customers
14709,37,13,4921.040000000002,4,5,5,455,Champions
14710,36,4,606.1299999999998,5,4,3,543,Loyal Customers
14711,32,11,2847.440000000001,5,5,5,555,Champions
14712,51,3,917.07,4,3,3,433,Loyal Customers
14713,31,11,2666.359999999999,5,5,5,555,Champions
14714,46,1,160.19,4,1,1,411,Promising
14715,46,4,844.1300000000001,4,4,3,443,Loyal Customers
14716,65,2,329.68000000000006,3,3,2,332,Lost
14719,23,5,1597.0900000000017,5,4,4,544,Champions
14720,27,3,663.81,5,3,3,533,Loyal Customers
14722,169,1,187.92000000000004,2,1,1,211,Lost
14723,32,6,1158.3000000000006,5,5,4,554,Champions
14725,46,1,718.0799999999999,4,1,3,413,Promising
14727,296,1,268.58,1,1,2,112,Lost
14729,395,1,297.79,1,1,2,112,Lost
14730,23,8,2004.1200000000058,5,5,4,554,Champions
14731,69,3,380.02,3,3,2,332,Lost
14732,30,8,2702.4900000000007,5,5,5,555,Champions
14733,38,12,9546.309999999998,4,5,5,455,Champions
14735,25,32,6065.690000000001,5,5,5,555,Champions
14737,25,3,1164.55,5,3,4,534,Loyal Customers
14738,64,7,1314.4500000000007,3,5,4,354,Potential Loyalists
14739,26,7,3902.280000000001,5,5,5,555,Champions
14740,219,3,1448.2100000000007,1,3,4,134,Cant Lose Them
14741,33,6,1400.3400000000006,5,5,4,554,Champions
14744,38,7,1099.9800000000002,4,5,4,454,Champions
14745,134,5,1220.26,2,4,4,244,At Risk
14747,271,1,328.2,1,1,2,112,Lost
14748,51,5,1415.7500000000007,4,4,4,444,Champions
14752,65,1,389.64,3,1,2,312,Needs Attention
14753,109,1,563.1500000000001,2,1,3,213,Hibernating
14754,66,2,638.05,3,3,3,333,Potential Loyalists
14755,31,11,4994.68,5,5,5,555,Champions
14756,37,1,738.9599999999999,4,1,3,413,Promising
14757,97,1,420.5,2,1,2,212,Lost
14758,166,4,1434.1599999999996,2,4,4,244,At Risk
14759,26,3,1613.2200000000003,5,3,4,534,Loyal Customers
14760,319,1,89.2,1,1,1,111,Lost
14761,80,2,255.89999999999998,3,3,2,332,Lost
14762,285,1,300.52000000000004,1,1,2,112,Lost
14764,68,1,278.3,3,1,2,312,Needs Attention
14765,51,3,254.10999999999996,4,3,2,432,Loyal Customers
14766,30,6,2438.6300000000006,5,5,5,555,Champions
14768,39,2,192.60000000000002,4,3,1,431,Loyal Customers
14769,24,8,10639.429999999991,5,5,5,555,Champions
14770,254,2,876.4199999999998,1,3,3,133,Cant Lose Them
14772,134,1,139.26000000000002,2,1,1,211,Lost
14775,80,3,1011.9000000000001,3,3,4,334,Potential Loyalists
14776,73,11,2538.2999999999993,3,5,5,355,Potential Loyalists
14778,149,2,730.86,2,3,3,233,Cant Lose Them
14779,302,3,386.1499999999999,1,3,2,132,Cant Lose Them
14780,76,2,447.68,3,3,2,332,Lost
14782,341,1,200.10000000000002,1,1,1,111,Lost
14784,48,2,285.43000000000006,4,3,2,432,Loyal Customers
14785,32,2,77.4,5,3,1,531,Loyal Customers
14788,29,2,679.4399999999999,5,3,3,533,Loyal Customers
14789,50,1,197.64000000000001,4,1,1,411,Promising
14790,38,4,727.3600000000001,4,4,3,443,Loyal Customers
14792,85,1,6.2,3,1,1,311,Needs Attention
14793,43,1,228.98999999999998,4,1,1,411,Promising
14794,24,7,1317.6299999999997,5,5,4,554,Champions
14795,188,1,131.45,2,1,1,211,Lost
14796,23,17,7935.33999999999,5,5,5,555,Champions
14798,74,3,173.73999999999998,3,3,1,331,Lost
14799,73,1,157.70000000000002,3,1,1,311,Needs Attention
14800,69,12,4313.639999999998,3,5,5,355,Potential Loyalists
14801,83,1,188.45999999999998,3,1,1,311,Needs Attention
14803,184,3,845.5500000000001,2,3,3,233,Cant Lose Them
14804,30,1,353.27,5,1,2,512,Promising
14805,37,4,554.6499999999999,4,4,3,443,Loyal Customers
14806,97,1,193.39000000000001,2,1,1,211,Lost
14808,61,8,2731.089999999998,3,5,5,355,Potential Loyalists
14810,62,11,2082.840000000001,3,5,5,355,Potential Loyalists
14813,391,2,155.42999999999998,1,3,1,131,Cant Lose Them
14815,58,2,759.7800000000001,3,3,3,333,Potential Loyalists
14816,219,1,271.85,1,1,2,112,Lost
14817,222,2,1110.3400000000001,1,3,4,134,Cant Lose Them
14818,95,3,630.8000000000002,2,3,3,233,Cant Lose Them
14819,86,2,272.07,3,3,2,332,Lost
14820,43,4,491.98999999999995,4,4,3,443,Loyal Customers
14821,388,1,48.800000000000004,1,1,1,111,Lost
14823,202,3,316.4799999999998,1,3,2,132,Cant Lose Them
14824,32,4,1096.5099999999998,5,4,4,544,Champions
14825,25,12,2226.9099999999985,5,5,5,555,Champions
14828,218,3,2139.7599999999998,1,3,5,135,Cant Lose Them
14829,51,4,697.55,4,4,3,443,Loyal Customers
14830,75,1,197.13,3,1,1,311,Needs Attention
14834,39,6,1720.2999999999997,4,5,4,454,Champions
14836,32,3,102.44999999999999,5,3,1,531,Loyal Customers
14837,111,4,1649.5000000000011,2,4,4,244,At Risk
14840,289,1,62.85,1,1,1,111,Lost
14841,75,6,3295.7599999999998,3,5,5,355,Potential Loyalists
14842,65,4,2824.6900000000005,3,4,5,345,Potential Loyalists
14844,85,4,3189.809999999999,3,4,5,345,Potential Loyalists
14847,170,1,309.40000000000003,2,1,2,212,Lost
14849,43,25,7930.539999999998,4,5,5,455,Champions
14850,333,1,325.75000000000006,1,1,2,112,Lost
14851,45,2,496.04999999999995,4,3,3,433,Loyal Customers
14852,80,6,2789.89,3,5,5,355,Potential Loyalists
14853,46,2,475.79999999999995,4,3,2,432,Loyal Customers
14854,100,7,2681.83,2,5,5,255,At Risk
14855,141,2,645.6500000000001,2,3,3,233,Cant Lose Them
14856,58,3,1311.3800000000003,3,3,4,334,Potential Loyalists
14857,81,2,1173.1199999999997,3,3,4,334,Potential Loyalists
14859,34,4,1353.7399999999996,5,4,4,544,Champions
14860,41,1,170.32000000000002,4,1,1,411,Promising
14861,74,1,116.67000000000002,3,1,1,311,Needs Attention
14862,47,2,841.1999999999997,4,3,3,433,Loyal Customers
14863,51,1,266.76000000000005,4,1,2,412,Promising
14865,29,2,52.2,5,3,1,531,Loyal Customers
14866,32,12,14389.900000000009,5,5,5,555,Champions
14867,207,3,710.2800000000002,1,3,3,133,Cant Lose Them
14868,25,8,2953.5899999999997,5,5,5,555,Champions
14869,30,2,725.6999999999998,5,3,3,533,Loyal Customers
14870,283,1,327.24999999999994,1,1,2,112,Lost
14871,25,4,522.3799999999997,5,4,3,543,Loyal Customers
14873,232,1,499.8799999999999,1,1,3,113,Hibernating
14875,129,2,1465.3200000000004,2,3,4,234,Cant Lose Them
14878,34,9,1485.5400000000006,5,5,4,554,Champions
14880,99,3,701.1499999999999,2,3,3,233,Cant Lose Them
14881,41,1,255.4,4,1,2,412,Promising
14882,48,2,589.7,4,3,3,433,Loyal Customers
14883,40,6,761.5900000000001,4,5,3,453,Loyal Customers
14885,153,1,765.3199999999998,2,1,3,213,Hibernating
14886,274,1,325.2,1,1,2,112,Lost
14887,101,1,1862.0,2,1,4,214,Hibernating
14888,229,1,369.2,1,1,2,112,Lost
14889,358,1,135.9,1,1,1,111,Lost
14890,275,1,125.65,1,1,1,111,Lost
14891,170,2,554.3800000000001,2,3,3,233,Cant Lose Them
14893,31,2,1220.1500000000003,5,3,4,534,Loyal Customers
14894,107,1,655.75,2,1,3,213,Hibernating
14895,29,20,11083.510000000007,5,5,5,555,Champions
14896,226,2,397.77000000000004,1,3,2,132,Cant Lose Them
14897,29,4,1325.88,5,4,4,544,Champions
14898,45,6,1303.5199999999998,4,5,4,454,Champions
14901,33,9,1420.6400000000003,5,5,4,554,Champions
14902,47,1,332.66,4,1,2,412,Promising
14903,43,5,2741.1800000000017,4,4,5,445,Champions
14904,24,2,1025.4400000000003,5,3,4,534,Loyal Customers
14905,179,2,616.15,2,3,3,233,Cant Lose Them
14907,25,7,3501.1,5,5,5,555,Champions
14908,96,1,277.79999999999995,2,1,2,212,Lost
14910,24,4,434.35,5,4,2,542,Loyal Customers
14911,23,201,143260.3899999995,5,5,5,555,Champions
14912,38,2,562.57,4,3,3,433,Loyal Customers
14913,57,4,1182.31,3,4,4,344,Potential Loyalists
14915,113,2,267.88,2,3,2,232,Cant Lose Them
14916,92,4,1238.98,3,4,4,344,Potential Loyalists
14918,137,2,1610.1499999999996,2,3,4,234,Cant Lose Them
14920,234,2,977.7699999999999,1,3,4,134,Cant Lose Them
14921,52,2,1295.6700000000005,4,3,4,434,Loyal Customers
14923,72,1,749.0999999999999,3,1,3,313,Needs Attention
14924,267,1,310.05,1,1,2,112,Lost
14929,54,1,223.88,4,1,1,411,Promising
14930,130,3,2311.36,2,3,5,235,Cant Lose Them
14931,26,5,1257.6799999999998,5,4,4,544,Champions
14932,387,1,363.5299999999999,1,1,2,112,Lost
14934,103,2,1890.9399999999998,2,3,4,234,Cant Lose Them
14935,319,1,1784.71,1,1,4,114,Hibernating
14936,55,8,8126.519999999993,3,5,5,355,Potential Loyalists
14937,78,3,1553.88,3,3,4,334,Potential Loyalists
14944,51,11,5865.569999999997,4,5,5,455,Champions
14946,36,1,100.9,5,1,1,511,Promising
14947,94,2,290.82,2,3,2,232,Cant Lose Them
14948,45,6,1084.2699999999998,4,5,4,454,Champions
14950,41,1,371.2,4,1,2,412,Promising
14951,101,1,311.69,2,1,2,212,Lost
14952,81,11,8099.489999999997,3,5,5,355,Potential Loyalists
14953,47,1,289.43000000000006,4,1,2,412,Promising
14954,34,1,336.1699999999998,5,1,2,512,Promising
14957,275,1,58.489999999999995,1,1,1,111,Lost
14958,169,3,499.6799999999999,2,3,3,233,Cant Lose Them
14959,86,4,695.4199999999998,3,4,3,343,Potential Loyalists
14960,30,2,216.22999999999993,5,3,1,531,Loyal Customers
14961,32,9,7024.879999999999,5,5,5,555,Champions
14962,292,1,126.70000000000002,1,1,1,111,Lost
14963,31,5,1473.760000000001,5,4,4,544,Champions
14964,269,1,206.20999999999998,1,1,1,111,Lost
14965,118,2,576.4099999999999,2,3,3,233,Cant Lose Them
14966,36,1,172.6,5,1,1,511,Promising
14967,71,1,463.8,3,1,2,312,Needs Attention
14968,52,1,147.59,4,1,1,411,Promising
14970,90,4,1592.06,3,4,4,344,Potential Loyalists
14971,57,3,1116.5699999999995,3,3,4,334,Potential Loyalists
14972,150,1,102.02000000000002,2,1,1,211,Lost
14973,129,3,1314.45,2,3,4,234,Cant Lose Them
14974,59,1,114.39000000000003,3,1,1,311,Needs Attention
14975,79,1,279.93999999999994,3,1,2,312,Needs Attention
14976,79,7,790.8600000000004,3,5,3,353,Potential Loyalists
14978,94,5,1925.1200000000022,2,4,4,244,At Risk
14981,268,1,102.11999999999998,1,1,1,111,Lost
14984,41,2,196.76999999999995,4,3,1,431,Loyal Customers
14985,220,2,296.74999999999994,1,3,2,132,Cant Lose Them
14987,37,2,326.4,4,3,2,432,Loyal Customers
14988,233,1,321.78999999999996,1,1,2,112,Lost
14995,60,2,233.23000000000002,3,3,1,331,Lost
14997,68,3,546.1999999999999,3,3,3,333,Potential Loyalists
14998,192,2,427.77,2,3,2,232,Cant Lose Them
15000,69,1,479.2699999999999,3,1,2,312,Needs Attention
15002,137,4,1631.6799999999998,2,4,4,244,At Risk
15004,169,1,1245.6700000000008,2,1,4,214,Hibernating
15005,37,28,6164.729999999986,4,5,5,455,Champions
15006,73,1,500.78999999999985,3,1,3,313,Needs Attention
15007,181,1,156.91,2,1,1,211,Lost
15009,34,3,1249.13,5,3,4,534,Loyal Customers
15010,57,1,308.93999999999994,3,1,2,312,Needs Attention
15012,75,2,413.67999999999967,3,3,2,332,Lost
15014,65,2,260.16999999999996,3,3,2,332,Lost
15016,194,1,170.04,2,1,1,211,Lost
15017,55,1,125.58000000000001,3,1,1,311,Needs Attention
15018,60,3,496.2099999999999,3,3,3,333,Potential Loyalists
15019,288,1,265.9999999999999,1,1,2,112,Lost
15021,30,9,1902.070000000005,5,5,4,554,Champions
15022,33,4,905.0399999999996,5,4,3,543,Loyal Customers
15023,25,11,6745.539999999993,5,5,5,555,Champions
15024,31,10,1656.2899999999993,5,5,4,554,Champions
15025,55,1,377.0099999999998,3,1,2,312,Needs Attention
15026,102,3,462.40000000000003,2,3,2,232,Cant Lose Them
15027,52,4,1066.15,4,4,4,444,Champions
15028,30,4,627.13,5,4,3,543,Loyal Customers
15030,93,2,518.28,3,3,3,333,Potential Loyalists
15031,26,4,668.1399999999994,5,4,3,543,Loyal Customers
15032,278,3,4959.1,1,3,5,135,Cant Lose Them
15033,26,10,2567.3799999999983,5,5,5,555,Champions
15034,37,8,4308.61,4,5,5,455,Champions
15035,111,1,252.73,2,1,2,212,Lost
15036,94,3,463.6,2,3,2,232,Cant Lose Them
15038,80,6,700.8100000000001,3,5,3,353,Potential Loyalists
15039,31,47,19465.88999999996,5,5,5,555,Champions
15041,192,1,180.35000000000002,2,1,1,211,Lost
15042,221,1,135.93,1,1,1,111,Lost
15043,53,1,537.0,4,1,3,413,Promising
15044,41,17,7693.47999999999,4,5,5,455,Champions
15045,173,2,735.66,2,3,3,233,Cant Lose Them
15046,31,15,5154.369999999999,5,5,5,555,Champions
15047,291,1,343.62,1,1,2,112,Lost
15048,87,4,384.04999999999984,3,4,2,342,Lost
15049,295,1,121.17,1,1,1,111,Lost
15050,47,3,1782.0900000000004,4,3,4,434,Loyal Customers
15051,45,3,1390.0500000000006,4,3,4,434,Loyal Customers
15052,341,1,215.77999999999994,1,1,1,111,Lost
15053,26,3,697.7899999999998,5,3,3,533,Loyal Customers
15054,34,2,301.71999999999986,5,3,2,532,Loyal Customers
15057,297,2,1489.4999999999998,1,3,4,134,Cant Lose Them
15058,47,11,2124.9900000000007,4,5,5,455,Champions
15059,62,9,1331.420000000001,3,5,4,354,Potential Loyalists
15060,30,4,303.08999999999986,5,4,2,542,Loyal Customers
15061,25,48,54477.97999999996,5,5,5,555,Champions
15062,93,4,972.2600000000001,3,4,4,344,Potential Loyalists
15063,235,1,370.79999999999995,1,1,2,112,Lost
15065,59,4,3140.430000000001,3,4,5,345,Potential Loyalists
15066,75,1,888.55,3,1,3,313,Needs Attention
15067,100,3,1744.7599999999998,2,3,4,234,Cant Lose Them
15068,68,2,553.3599999999999,3,3,3,333,Potential Loyalists
15069,201,1,1061.83,2,1,4,214,Hibernating
15070,394,1,106.2,1,1,1,111,Lost
15071,115,2,982.0699999999999,2,3,4,234,Cant Lose Them
15073,31,3,1043.4099999999999,5,3,4,534,Loyal Customers
15074,127,1,748.8700000000001,2,1,3,213,Hibernating
15075,99,1,773.03,2,1,3,213,Hibernating
15076,194,1,880.8500000000001,2,1,3,213,Hibernating
15078,29,32,9743.110000000011,5,5,5,555,Champions
15079,234,4,895.6099999999997,1,4,3,143,At Risk
15081,44,5,504.7999999999998,4,4,3,443,Loyal Customers
15083,278,1,88.2,1,1,1,111,Lost
15087,303,1,306.94,1,1,2,112,Lost
15088,43,2,1149.9899999999998,4,3,4,434,Loyal Customers
15089,32,6,2387.7500000000005,5,5,5,555,Champions
15090,330,1,361.52,1,1,2,112,Lost
15091,89,1,480.71,3,1,2,312,Needs Attention
15092,237,2,457.80999999999995,1,3,2,132,Cant Lose Them
15093,40,6,4474.6799999999985,4,5,5,455,Champions
15095,125,4,1370.5999999999997,2,4,4,244,At Risk
15096,64,1,219.39,3,1,1,311,Needs Attention
15097,26,1,248.07999999999998,5,1,1,511,Promising
15098,204,3,39916.5,1,3,5,135,Cant Lose Them
15099,106,1,340.13,2,1,2,212,Lost
15100,355,3,875.9999999999999,1,3,3,133,Cant Lose Them
15101,30,2,317.53,5,3,2,532,Loyal Customers
15103,53,2,703.3599999999998,4,3,3,433,Loyal Customers
15104,218,2,1020.1199999999998,1,3,4,134,Cant Lose Them
15105,40,7,2298.93,4,5,5,455,Champions
15106,39,5,1422.5200000000002,4,4,4,444,Champions
15107,333,6,319.50000000000006,1,5,2,152,At Risk
15108,163,4,1300.2499999999998,2,4,4,244,At Risk
15109,267,1,484.94999999999993,1,1,2,112,Lost
15110,45,4,996.1,4,4,4,444,Champions
15111,51,3,1567.4799999999998,4,3,4,434,Loyal Customers
15113,31,3,3609.3300000000004,5,3,5,535,Loyal Customers
15114,52,10,2713.759999999999,4,5,5,455,Champions
15115,40,1,340.11000000000007,4,1,2,412,Promising
15116,39,4,1352.75,4,4,4,444,Champions
15117,36,5,1551.7799999999997,5,4,4,544,Champions
15118,156,1,244.8,2,1,1,211,Lost
15119,267,1,266.40000000000003,1,1,2,112,Lost
15120,155,1,358.81999999999994,2,1,2,212,Lost
15121,72,2,447.52000000000004,3,3,2,332,Lost
15122,136,3,1628.7399999999998,2,3,4,234,Cant Lose Them
15123,29,2,2199.3099999999995,5,3,5,535,Loyal Customers
15124,44,2,184.18999999999997,4,3,1,431,Loyal Customers
15125,47,15,11528.48,4,5,5,455,Champions
15127,87,1,406.53000000000003,3,1,2,312,Needs Attention
15128,82,4,1471.0,3,4,4,344,Potential Loyalists
15129,72,11,3447.4,3,5,5,355,Potential Loyalists
15130,191,1,330.11,2,1,2,212,Lost
15132,40,5,977.9300000000004,4,4,4,444,Champions
15133,149,3,982.42,2,3,4,234,Cant Lose Them
15134,36,8,1387.99,5,5,4,554,Champions
15135,261,1,139.05,1,1,1,111,Lost
15136,24,4,1286.6999999999998,5,4,4,544,Champions
15139,261,2,178.95999999999998,1,3,1,131,Cant Lose Them
15140,74,7,2354.25,3,5,5,355,Potential Loyalists
15142,68,1,498.73999999999995,3,1,3,313,Needs Attention
15143,247,1,259.45000000000005,1,1,2,112,Lost
15144,30,17,6580.440000000006,5,5,5,555,Champions
